x,y_interpolated
2460162.707,0.9846433707
2460162.707,0.9870844436
2460162.707,0.9886030494
2460162.708,0.9889059641
2460162.708,0.9882249941
2460162.708,0.9869965662
2460162.708,0.9856575851
2460162.708,0.9846449425
2460162.708,0.9843721361
2460162.708,0.9847915892
2460162.709,0.9854337909
2460162.709,0.9858136718
2460162.709,0.9854461711
2460162.709,0.9838486953
2460162.709,0.9809292463
2460162.709,0.9774095574
2460162.709,0.9741130824
2460162.709,0.9718632358
2460162.71,0.9714834442
2460162.71,0.973545323
2460162.71,0.977309026
2460162.71,0.9816091813
2460162.71,0.9852801914
2460162.71,0.9871564586
2460162.71,0.986149935
2460162.71,0.9823782883
2460162.711,0.9769109914
2460162.711,0.9708434049
2460162.711,0.9652708721
2460162.711,0.9612837657
2460162.711,0.9594950087
2460162.711,0.9596537684
2460162.711,0.9614182791
2460162.712,0.9644467878
2460162.712,0.9683975063
2460162.712,0.9729023659
2460162.712,0.9774765822
2460162.712,0.981603024
2460162.712,0.9847645676
2460162.712,0.9864440569
2460162.712,0.9861854331
2460162.713,0.9842766898
2460162.713,0.9815026249
2460162.713,0.978657136
2460162.713,0.9765340898
2460162.713,0.9759178608
2460162.713,0.9770684033
2460162.713,0.9794580565
2460162.714,0.9824942439
2460162.714,0.9855844137
2460162.714,0.9881360112
2460162.714,0.9896633492
2460162.714,0.9900682956
2460162.714,0.9893405425
2460162.714,0.9874697884
2460162.714,0.9844457283
2460162.715,0.9802939506
2460162.715,0.975387528
2460162.715,0.9702943307
2460162.715,0.9655843943
2460162.715,0.9618277541
2460162.715,0.959582674
2460162.715,0.9589583016
2460162.715,0.9594850718
2460162.716,0.9606552313
2460162.716,0.9619610311
2460162.716,0.9628948461
2460162.716,0.9631439742
2460162.716,0.9629782663
2460162.716,0.9627759409
2460162.716,0.9629152178
2460162.717,0.9637743156
2460162.717,0.9656680941
2460162.717,0.9684201619
2460162.717,0.9716246176
2460162.717,0.9748742724
2460162.717,0.9777619026
2460162.717,0.9798917128
2460162.717,0.9811617651
2460162.718,0.9817828465
2460162.718,0.9819809072
2460162.718,0.9819819045
2460162.718,0.9820114625
2460162.718,0.9821799361
2460162.718,0.9823135581
2460162.718,0.9821955612
2460162.719,0.9816091802
2460162.719,0.9803376493
2460162.719,0.9782594646
2460162.719,0.9758503839
2460162.719,0.9738170654
2460162.719,0.9728666714
2460162.719,0.9737063643
2460162.719,0.9769825808
2460162.72,0.9821555432
2460162.72,0.9876058625
2460162.72,0.9916747671
2460162.72,0.9927034851
2460162.72,0.9890402009
2460162.72,0.980232116
2460162.72,0.9683752342
2460162.721,0.9558916831
2460162.721,0.9452035586
2460162.721,0.9387330709
2460162.721,0.9383763872
2460162.721,0.9431979776
2460162.721,0.9513134351
2460162.721,0.9608377006
2460162.721,0.9698856084
2460162.722,0.9766595404
2460162.722,0.9807110224
2460162.722,0.9826514378
2460162.722,0.9831206742
2460162.722,0.982758641
2460162.722,0.9822024721
2460162.722,0.9818231987
2460162.722,0.9815083224
2460162.723,0.9810941735
2460162.723,0.9804170792
2460162.723,0.9793133682
2460162.723,0.9776762494
2460162.723,0.9756496974
2460162.723,0.9734467975
2460162.723,0.9712806153
2460162.724,0.9693642232
2460162.724,0.9678967072
2460162.724,0.9669096445
2460162.724,0.9663241032
2460162.724,0.9660592048
2460162.724,0.9660340704
2460162.724,0.9661673164
2460162.724,0.9663447801
2460162.725,0.9664001489
2460162.725,0.96616247
2460162.725,0.9654607874
2460162.725,0.9641241541
2460162.725,0.9620478091
2460162.725,0.9593711737
2460162.725,0.9562899623
2460162.726,0.9529998774
2460162.726,0.9496966572
2460162.726,0.94658605
2460162.726,0.943970964
2460162.726,0.9422087677
2460162.726,0.941657431
2460162.726,0.9426749279
2460162.726,0.9456099013
2460162.727,0.9504588889
2460162.727,0.9567669146
2460162.727,0.9640493383
2460162.727,0.9718215858
2460162.727,0.9795990454
2460162.727,0.9868651241
2460162.727,0.993005231
2460162.728,0.9973859987
2460162.728,0.999374129
2460162.728,0.9983362997
2460162.728,0.9938051494
2460162.728,0.9866090136
2460162.728,0.9781849987
2460162.728,0.9699737487
2460162.728,0.9634159075
2460162.729,0.9599096812
2460162.729,0.9597071846
2460162.729,0.9618110063
2460162.729,0.9651606014
2460162.729,0.9686954252
2460162.729,0.9713559058
2460162.729,0.9724484725
2460162.729,0.9721947775
2460162.73,0.9709571591
2460162.73,0.9690979486
2460162.73,0.9669794988
2460162.73,0.9649491184
2460162.73,0.963259987
2460162.73,0.9621289064
2460162.73,0.9617726008
2460162.731,0.9624077968
2460162.731,0.9642353594
2460162.731,0.9671541528
2460162.731,0.9707922483
2460162.731,0.9747680831
2460162.731,0.9787001333
2460162.731,0.9822075575
2460162.731,0.9850098172
2460162.732,0.9870306119
2460162.732,0.988218457
2460162.732,0.988521891
2460162.732,0.987889444
2460162.732,0.9863181256
2460162.732,0.9840672105
2460162.732,0.9814839901
2460162.733,0.97891579
2460162.733,0.9767099427
2460162.733,0.975197916
2460162.733,0.9743747723
2460162.733,0.973914616
2460162.733,0.97347879
2460162.733,0.972728637
2460162.733,0.9713269138
2460162.734,0.9691605035
2460162.734,0.9665828953
2460162.734,0.9640058465
2460162.734,0.9618411076
2460162.734,0.9605004523
2460162.734,0.9603359078
2460162.734,0.9613882926
2460162.735,0.9635973746
2460162.735,0.9669028823
2460162.735,0.9712445067
2460162.735,0.9765290412
2460162.735,0.9821738668
2460162.735,0.9872213408
2460162.735,0.9907042813
2460162.735,0.9916554711
2460162.736,0.9891171139
2460162.736,0.9830036332
2460162.736,0.9747979023
2460162.736,0.9661467303
2460162.736,0.9586968378
2460162.736,0.9540949714
2460162.736,0.9535574574
2460162.736,0.9563608392
2460162.737,0.9612354088
2460162.737,0.9669114563
2460162.737,0.9721192666
2460162.737,0.9756703118
2460162.737,0.9773949532
2460162.737,0.9778185399
2460162.737,0.977479799
2460162.738,0.9769174574
2460162.738,0.9766659155
2460162.738,0.9769944638
2460162.738,0.9777582687
2460162.738,0.978776499
2460162.738,0.9798683237
2460162.738,0.9808529151
2460162.738,0.9815729971
2460162.739,0.9819597787
2460162.739,0.9819652203
2460162.739,0.9815412804
2460162.739,0.9806399222
2460162.739,0.97922324
2460162.739,0.9773570637
2460162.739,0.9751680065
2460162.74,0.9727834419
2460162.74,0.9703307691
2460162.74,0.967936241
2460162.74,0.9656795477
2460162.74,0.9635781091
2460162.74,0.9616450249
2460162.74,0.9598933724
2460162.74,0.9583363099
2460162.741,0.957095062
2460162.741,0.956615041
2460162.741,0.9574021749
2460162.741,0.9599623836
2460162.741,0.9648015903
2460162.741,0.9722572781
2460162.741,0.9813214795
2460162.742,0.9903413292
2460162.742,0.9976600093
2460162.742,1.001620672
2460162.742,1.000632863
2460162.742,0.9948568431
2460162.742,0.9863374287
2460162.742,0.9772126536
2460162.742,0.969620552
2460162.743,0.9656965693
2460162.743,0.9666089118
2460162.743,0.9711122318
2460162.743,0.9775910019
2460162.743,0.9844297176
2460162.743,0.9900127985
2460162.743,0.9929689001
2460162.743,0.993460396
2460162.744,0.9922438095
2460162.744,0.9900769522
2460162.744,0.9877176618
2460162.744,0.9858984511
2460162.744,0.984860863
2460162.744,0.9844012336
2460162.744,0.9842997798
2460162.745,0.984336718
2460162.745,0.9842931063
2460162.745,0.9840840767
2460162.745,0.9839045418
2460162.745,0.9839844435
2460162.745,0.9845537211
2460162.745,0.9858423147
2460162.745,0.9879555413
2460162.746,0.9903607772
2460162.746,0.9923217908
2460162.746,0.9931022899
2460162.746,0.9919659736
2460162.746,0.9882537658
2460162.746,0.9824677556
2460162.746,0.976006897
2460162.747,0.9702933191
2460162.747,0.9667491686
2460162.747,0.9667838464
2460162.747,0.9707282944
2460162.747,0.9770314418
2460162.747,0.9839529705
2460162.747,0.9897525623
2460162.747,0.9926899025
2460162.748,0.9915205071
2460162.748,0.9871263853
2460162.748,0.9809594347
2460162.748,0.9744715378
2460162.748,0.9691146489
2460162.748,0.9662521686
2460162.748,0.9661997362
2460162.748,0.9685877927
2460162.749,0.9730349579
2460162.749,0.9791598006
2460162.749,0.9865754598
2460162.749,0.9946023956
2460162.749,1.002126905
2460162.749,1.008000139
2460162.749,1.011073189
2460162.75,1.010197236
2460162.75,1.004762875
2460162.75,0.9961059482
2460162.75,0.9860007332
2460162.75,0.9762214165
2460162.75,0.9685422101
2460162.75,0.964558513
2460162.75,0.9641140907
2460162.751,0.9660607324
2460162.751,0.9692389153
2460162.751,0.972489124
2460162.751,0.9746685602
2460162.751,0.9753154866
2460162.751,0.9748715285
2460162.751,0.9738405786
2460162.752,0.9727265296
2460162.752,0.9720331996
2460162.752,0.9721035671
2460162.752,0.9727786996
2460162.752,0.9738020466
2460162.752,0.9749170576
2460162.752,0.9758671847
2460162.752,0.9764397214
2460162.753,0.9767680717
2460162.753,0.9771498058
2460162.753,0.9778834861
2460162.753,0.9792676675
2460162.753,0.9815844673
2460162.753,0.984666743
2460162.753,0.9878546664
2460162.754,0.9904632649
2460162.754,0.9918075379
2460162.754,0.9912125432
2460162.754,0.9887816757
2460162.754,0.9851167661
2460162.754,0.9806428503
2460162.754,0.9757849259
2460162.754,0.9709680015
2460162.755,0.9666170859
2460162.755,0.9631571775
2460162.755,0.9610133107
2460162.755,0.9606104801
2460162.755,0.9623736943
2460162.755,0.9666219611
2460162.755,0.972666141
2460162.755,0.9795236527
2460162.756,0.9862493182
2460162.756,0.9918979404
2460162.756,0.9955263671
2460162.756,0.9965916267
2460162.756,0.9954287416
2460162.756,0.9924892205
2460162.756,0.988224572
2460162.757,0.9830862857
2460162.757,0.9775245346
2460162.757,0.9719814436
2460162.757,0.9668962749
2460162.757,0.9627082742
2460162.757,0.9598567307
2460162.757,0.9587571266
2460162.757,0.9594371741
2460162.758,0.9616086513
2460162.758,0.9649741503
2460162.758,0.969236225
2460162.758,0.9740971089
2460162.758,0.9792219748
2460162.758,0.9842070152
2460162.758,0.9886409114
2460162.759,0.9921122978
2460162.759,0.9942098585
2460162.759,0.9946392679
2460162.759,0.9936484091
2460162.759,0.9916421265
2460162.759,0.9890252714
2460162.759,0.9862026963
2460162.759,0.9835778407
2460162.76,0.981536276
2460162.76,0.9804513515
2460162.76,0.9806961541
2460162.76,0.9826437788
2460162.76,0.9866575331
2460162.76,0.9924788922
2460162.76,0.9988658805
2460162.761,1.004489563
2460162.761,1.008021005
2460162.761,1.008131266
2460162.761,1.004054899
2460162.761,0.9971863963
2460162.761,0.989437695
2460162.761,0.9827207303
2460162.761,0.9789474316
2460162.762,0.9798200279
2460162.762,0.9849049086
2460162.762,0.9925217797
2460162.762,1.000974771
2460162.762,1.00856792
2460162.762,1.013627896
2460162.762,1.015444017
2460162.762,1.014608584
2460162.763,1.011806442
2460162.763,1.007722471
2460162.763,1.003041519
2460162.763,0.9984123567
2460162.763,0.9943635147
2460162.763,0.9913985768
2460162.763,0.9900210815
2460162.764,0.9907345826
2460162.764,0.9939190848
2460162.764,0.9988832917
2460162.764,1.004385932
2460162.764,1.009181293
2460162.764,1.012023648
2460162.764,1.011702465
2460162.764,1.008116985
2460162.765,1.002474248
2460162.765,0.9960563829
2460162.765,0.9901455258
2460162.765,0.9860231073
2460162.765,0.9844995274
2460162.765,0.9850956828
2460162.765,0.9871138483
2460162.766,0.9898562989
2460162.766,0.9926253185
2460162.766,0.9948141339
2460162.766,0.9964533739
2460162.766,0.9978461923
2460162.766,0.9992967762
2460162.766,1.001109298
2460162.766,1.003567538
2460162.767,1.006511491
2460162.767,1.009351098
2460162.767,1.011478647
2460162.767,1.012286407
2460162.767,1.011168382
2460162.767,1.007892009
2460162.767,1.003063271
2460162.768,0.997402422
2460162.768,0.9916297778
2460162.768,0.9864655944
2460162.768,0.98255682
2460162.768,0.9801339411
2460162.768,0.9792806343
2460162.768,0.980080382
2460162.768,0.9826166781
2460162.769,0.9869447316
2460162.769,0.9926397862
2460162.769,0.998876158
2460162.769,1.004815925
2460162.769,1.009621148
2460162.769,1.012457657
2460162.769,1.012938746
2460162.769,1.01154251
2460162.77,1.008845781
2460162.77,1.005425394
2460162.77,1.00185817
2460162.77,0.9986645815
2460162.77,0.9960924619
2460162.77,0.9943073862
2460162.77,0.9934749133
2460162.771,0.993760605
2460162.771,0.9953000308
2460162.771,0.9978232445
2460162.771,1.000768843
2460162.771,1.00356904
2460162.771,1.005656018
2460162.771,1.006467368
2460162.771,1.005811917
2460162.772,1.004103819
2460162.772,1.001812951
2460162.772,0.9994092154
2460162.772,0.9973624885
2460162.772,0.9960457827
2460162.772,0.9954469864
2460162.772,0.9954582996
2460162.773,0.9959719154
2460162.773,0.9968800301
2460162.773,0.9980655221
2460162.773,0.9993108454
2460162.773,1.000337209
2460162.773,1.000864964
2460162.773,1.000614458
2460162.773,0.9993140844
2460162.774,0.9970585802
2460162.774,0.994452117
2460162.774,0.9921364792
2460162.774,0.9907534575
2460162.774,0.9909447803
2460162.774,0.9930259708
2460162.774,0.9962304013
2460162.775,0.9995673391
2460162.775,1.002046051
2460162.775,1.002675804
2460162.775,1.000643849
2460162.775,0.9966813782
2460162.775,0.9923122989
2460162.775,0.9890669962
2460162.775,0.9884758899
2460162.776,0.9920186035
2460162.776,0.9995632188
2460162.776,1.009072356
2460162.776,1.018398614
2460162.776,1.025394486
2460162.776,1.027913921
2460162.776,1.02483072
2460162.776,1.017853186
2460162.777,1.009178055
2460162.777,1.00100216
2460162.777,0.9955222389
2460162.777,0.994582291
2460162.777,0.997528481
2460162.777,1.002628776
2460162.777,1.008146913
2460162.778,1.012346627
2460162.778,1.013556555
2460162.778,1.011593431
2460162.778,1.007759535
2460162.778,1.00342151
2460162.778,0.999946001
2460162.778,0.9986810635
2460162.778,0.9998017258
2460162.779,1.00260137
2460162.779,1.006553354
2460162.779,1.011131034
2460162.779,1.015807784
2460162.779,1.020056926
2460162.779,1.023351833
2460162.779,1.025165862
2460162.78,1.024972371
2460162.78,1.022244701
2460162.78,1.016610769
2460162.78,1.008957934
2460162.78,1.000425911
2460162.78,0.9921046474
2460162.78,0.9850841804
2460162.78,0.9804498247
2460162.781,0.9786706659
2460162.781,0.9789874778
2460162.781,0.9804954254
2460162.781,0.9822896543
2460162.781,0.9834653267
2460162.781,0.9833124428
2460162.781,0.9820955275
2460162.781,0.980383155
2460162.782,0.9787440199
2460162.782,0.9777467976
2460162.782,0.9779294345
2460162.782,0.9793995035
2460162.782,0.9819477187
2460162.782,0.9853574518
2460162.782,0.9894120713
2460162.783,0.9938950177
2460162.783,0.9985925486
2460162.783,1.00329414
2460162.783,1.007789454
2460162.783,1.011868139
2460162.783,1.015319852
2460162.783,1.017954134
2460162.783,1.01966056
2460162.784,1.020348769
2460162.784,1.019928404
2460162.784,1.018309095
2460162.784,1.015426295
2460162.784,1.011495107
2460162.784,1.00690189
2460162.784,1.002035468
2460162.785,0.9972846514
2460162.785,0.9930368551
2460162.785,0.9896055814
2460162.785,0.9871970581
2460162.785,0.9860091004
2460162.785,0.9862395346
2460162.785,0.9880861485
2460162.785,0.9915684796
2460162.786,0.99609795
2460162.786,1.000956446
2460162.786,1.005425798
2460162.786,1.008787895
2460162.786,1.010412138
2460162.786,1.010448816
2460162.786,1.009458497
2460162.787,1.008005395
2460162.787,1.006653719
2460162.787,1.005953885
2460162.787,1.00598982
2460162.787,1.006276977
2460162.787,1.006296371
2460162.787,1.005529018
2460162.787,1.003456304
2460162.788,0.9999214102
2460162.788,0.9958061723
2460162.788,0.9921775946
2460162.788,0.9901026914
2460162.788,0.9906484852
2460162.788,0.9946503206
2460162.788,1.001217486
2460162.788,1.008680191
2460162.789,1.015364849
2460162.789,1.019597884
2460162.789,1.019771863
2460162.789,1.015859749
2460162.789,1.009447742
2460162.789,1.002194793
2460162.789,0.9957599329
2460162.79,0.9917994274
2460162.79,0.9912095344
2460162.79,0.9930855524
2460162.79,0.9962619215
2460162.79,0.9995730438
2460162.79,1.001853357
2460162.79,1.002129091
2460162.79,1.00057457
2460162.791,0.9977894038
2460162.791,0.9943739272
2460162.791,0.9909284458
2460162.791,0.9880389052
2460162.791,0.986035248
2460162.791,0.9850270338
2460162.791,0.9851166
2460162.792,0.9864062926
2460162.792,0.9889963438
2460162.792,0.9927259393
2460162.792,0.9969243313
2460162.792,1.000861827
2460162.792,1.003808721
2460162.792,1.005035309
2460162.792,1.004033515
2460162.793,1.001381484
2460162.793,0.9979895684
2460162.793,0.9947682054
2460162.793,0.9926278268
2460162.793,0.9924123389
2460162.793,0.9940502493
2460162.793,0.9968043961
2460162.794,0.999922601
2460162.794,1.002652694
2460162.794,1.004275665
2460162.794,1.004799039
2460162.794,1.004510889
2460162.794,1.003614093
2460162.794,1.002311537
2460162.794,1.0008061
