#TYPE=EXOPLANET
#OBSCODE=VVIA
#SECONDARY_OBSCODES=
#SOFTWARE=EXOTIC v3.1.0
#DELIM=,
#DATE_TYPE=BJD_TDB
#OBSTYPE=CCD
#STAR_NAME=WASP-2
#EXOPLANET_NAME=WASP-2 b
#BINNING=1x1
#EXPOSURE_TIME=60.0
#COMP_STAR-XC={"ra": "307.682328013", "dec": "6.42645641169", "x": "2169", "y": "1311"}
#NOTES=ASI294MM Astrodon R E-series
#DETREND_PARAMETERS=AIRMASS, AIRMASS CORRECTION FUNCTION
#MEASUREMENT_TYPE=Rnflux
#FILTER=N/A
#FILTER-XC={"name": "N/A", "desc": "Custom", "fwhm": [{"value": "610.0", "units": "nm"}, {"value": "690.0", "units": "nm"}]}
#PRIORS=Period=2.15222163 +/- 7.9e-07,Rp/R*=0.1283 +/- 0.00097,a/R*=7.81 +/- 0.13,inc=84.49 +/- 0.17,ecc=0.013,u0=1.884 +/- 0.015,u1=-3.091 +/- 0.059,u2=3.424 +/- 0.077,u3=-1.217 +/- 0.032
#PRIORS-XC={"Period": {"value": "2.15222163", "uncertainty": "7.9e-07", "units": "days"}, "Rp/R*": {"value": "0.1283", "uncertainty": "0.00097"}, "a/R*": {"value": "7.81", "uncertainty": "0.13"}, "inc": {"value": "84.49", "uncertainty": "0.17", "units": "degrees"}, "ecc": {"value": "0.013", "uncertainty": null}, "u0": {"value": "1.884", "uncertainty": "0.015"}, "u1": {"value": "-3.091", "uncertainty": "0.059"}, "u2": {"value": "3.424", "uncertainty": "0.077"}, "u3": {"value": "-1.217", "uncertainty": "0.032"}}
#RESULTS=Tc=2460161.93435 +/- 0.001,Rp/R*=0.1592 +/- 0.0015,a/R*=7.76 +/- 0.13,Am1=0.9674 +/- 0.0082,Am2=0.0278 +/- 0.0034
#RESULTS-XC={"Tc": {"value": "2460161.93435", "uncertainty": "0.001", "units": "BJD_TDB"}, "Rp/R*": {"value": "0.1592", "uncertainty": "0.0015"}, "a/R*": {"value": "7.76", "uncertainty": "0.13"}, "Am1": {"value": "0.9674", "uncertainty": "0.0082"}, "Am2": {"value": "0.0278", "uncertainty": "0.0034"}, "Duration": {"value": "0.078", "uncertainty": "0.0018", "units": "days"}}
# EXOTIC is developed by Exoplanet Watch (exoplanets.nasa.gov/exoplanet-watch/), a citizen science project managed by NASA's Jet Propulsion Laboratory on behalf of NASA's Universe of Learning. This work is supported by NASA under award number NNX16AC65A to the Space Telescope Science Institute.
# Use of this data is governed by the AAVSO Data Usage Guidelines: aavso.org/data-usage-guidelines
#DATE,DIFF,ERR,DETREND_1,DETREND_2
2460161.8607471,0.9941491,0.0082191,1.1652544,0.9992712
2460161.86144762,0.9972641,0.0082193,1.1667078,0.9993115
2460161.86214874,0.9994206,0.0082196,1.1681963,0.9993529
2460161.86285036,0.9810642,0.0082198,1.1697153,0.9993951
2460161.8635518,0.997037,0.0082201,1.1712602,0.999438
2460161.86425239,1.0091307,0.0082203,1.1728839,0.9994831
2460161.86495412,0.9974192,0.0082206,1.1744871,0.9995276
2460161.8656552,1.0000934,0.0082208,1.1760964,0.9995723
2460161.86635612,1.004528,0.0082211,1.1777256,0.9996176
2460161.86705746,1.0000165,0.0082214,1.17945,0.9996655
2460161.86775911,1.0041966,0.0082216,1.181155,0.9997128
2460161.86845942,0.9969538,0.0082219,1.1828749,0.9997606
2460161.86916044,1.0071634,0.0082222,1.1846276,0.9998093
2460161.86986182,1.0085793,0.0082225,1.1863985,0.9998585
2460161.87056256,0.985286,0.0082228,1.1882447,0.9999098
2460161.87126382,0.9943614,0.0082231,1.1900698,0.9999605
2460161.87196482,1.0158453,0.0082234,1.1919312,1.0000122
2460161.87266734,1.0044303,0.0082237,1.1938261,1.0000649
2460161.87336846,0.9941135,0.008224,1.1957811,1.0001192
2460161.87406865,0.9963588,0.0082243,1.1977091,1.0001728
2460161.87476949,1.0026037,0.0082246,1.1996731,1.0002274
2460161.87547098,0.9954741,0.0082249,1.2016613,1.0002827
2460161.87617224,1.0069919,0.0082253,1.2036851,1.0003389
2460161.87687294,0.9992579,0.0082256,1.2058316,1.0003986
2460161.87757524,1.0136967,0.0082259,1.2078997,1.0004561
2460161.87827598,0.999821,0.0082263,1.2099985,1.0005144
2460161.87897711,1.0031229,0.0082266,1.2121465,1.0005742
2460161.87967807,1.0097417,0.008227,1.214295,1.0006339
2460161.88037961,1.0062823,0.0082273,1.216575,1.0006973
2460161.88108036,1.0003846,0.0082277,1.218816,1.0007596
2460161.88178131,1.0069207,0.0082281,1.2210602,1.000822
2460161.88248257,1.0146942,0.0082284,1.2233204,1.0008849
2460161.8831829,1.0001924,0.0082288,1.225636,1.0009493
2460161.88388355,1.0184763,0.0082292,1.2280733,1.0010171
2460161.8845841,1.002118,0.0082296,1.2304449,1.0010831
2460161.88529517,1.0106161,0.00823,1.2329463,1.0011527
2460161.88669847,1.013585,0.0082307,1.2378191,1.0012882
2460161.8881016,1.009239,0.0082316,1.2428777,1.001429
2460161.8888029,0.9878534,0.008232,1.2455459,1.0015033
2460161.88950291,0.989255,0.0082324,1.2481367,1.0015754
2460161.89020364,1.0168502,0.0082328,1.2507496,1.0016481
2460161.89090399,0.9888272,0.0082332,1.253422,1.0017225
2460161.8916046,0.9975486,0.0082337,1.2561263,1.0017978
2460161.89230595,1.0,0.0082341,1.2588626,1.0018739
2460161.89300656,1.0093394,0.0082346,1.2617571,1.0019545
2460161.89370803,1.0077624,0.008235,1.2645343,1.0020318
2460161.89440858,1.0036171,0.0082355,1.2673554,1.0021104
2460161.89510921,0.9951429,0.0082359,1.2702356,1.0021906
2460161.89580988,1.0177915,0.0082364,1.2732298,1.002274
2460161.89651086,0.9975256,0.0082369,1.276183,1.0023563
2460161.89721362,0.997476,0.0082374,1.2791949,1.0024402
2460161.89791554,1.0044076,0.0082379,1.2821956,1.0025237
2460161.89861643,1.0018624,0.0082384,1.2852246,1.0026081
2460161.89931662,0.9961861,0.0082389,1.2884183,1.0026971
2460161.90001702,0.9940571,0.0082394,1.2915756,1.0027851
2460161.90071819,1.0058484,0.0082399,1.2947523,1.0028736
2460161.90141819,0.9924992,0.0082404,1.2979736,1.0029634
2460161.90211874,0.9977342,0.0082409,1.3012101,1.0030536
2460161.9028191,0.9922225,0.0082415,1.3045812,1.0031476
2460161.90352037,1.0155424,0.008242,1.3078955,1.00324
2460161.90422167,0.9978844,0.0082425,1.3112948,1.0033347
2460161.90492238,1.0045853,0.0082431,1.3147191,1.0034302
2460161.90562302,0.9882185,0.0082437,1.3182755,1.0035294
2460161.90632318,0.9915948,0.0082442,1.321757,1.0036265
2460161.90702436,0.999032,0.0082448,1.3253088,1.0037256
2460161.90772457,0.9931683,0.0082454,1.3288609,1.0038246
2460161.90842483,0.9840554,0.008246,1.3324983,1.0039261
2460161.90912602,0.9876364,0.0082465,1.3361871,1.004029
2460161.90982623,0.9786753,0.0082472,1.3400035,1.0041355
2460161.91052644,0.9800456,0.0082478,1.3437269,1.0042394
2460161.91122782,0.9922771,0.0082484,1.3475306,1.0043456
2460161.91192948,0.9929792,0.008249,1.351381,1.004453
2460161.91263077,0.9858904,0.0082496,1.3554145,1.0045656
2460161.91333192,0.9826222,0.0082503,1.3593734,1.0046761
2460161.91403277,0.977641,0.0082509,1.3633398,1.0047869
2460161.91473388,0.9768412,0.0082516,1.3673416,1.0048986
2460161.91543421,0.9922541,0.0082522,1.3714119,1.0050123
2460161.91613518,0.9851724,0.0082529,1.375701,1.0051321
2460161.91683651,0.9901638,0.0082536,1.3798875,1.005249
2460161.91753746,0.9880584,0.0082543,1.3841253,1.0053674
2460161.918939,0.9922359,0.0082556,1.3926934,1.0056068
2460161.91963981,0.9800475,0.0082564,1.397201,1.0057328
2460161.92034037,0.9775347,0.0082571,1.401659,1.0058574
2460161.92104178,0.9782965,0.0082578,1.4062038,1.0059844
2460161.92174274,0.9714623,0.0082585,1.4107164,1.0061106
2460161.9224449,0.9819799,0.0082593,1.4154097,1.0062418
2460161.92314601,0.9816317,0.0082601,1.4200881,1.0063726
2460161.92384674,0.981939,0.0082608,1.4247672,1.0065035
2460161.92454701,0.9835338,0.0082616,1.4295361,1.0066369
2460161.9252482,0.9837384,0.0082624,1.4343739,1.0067722
2460161.92594876,0.9903234,0.0082632,1.4394161,1.0069133
2460161.92664974,0.9929748,0.0082639,1.444211,1.0070475
2460161.92735146,0.9973256,0.0082647,1.4492263,1.0071878
2460161.92805236,0.9897852,0.0082656,1.4543089,1.0073301
2460161.92875358,0.9822515,0.0082664,1.4594253,1.0074733
2460161.9294537,0.9945201,0.0082673,1.4647979,1.0076238
2460161.93015454,0.9853789,0.0082681,1.4700221,1.0077701
2460161.93085563,0.9783183,0.0082689,1.4752698,1.007917
2460161.9315567,0.9849374,0.0082698,1.4806298,1.0080672
2460161.93226419,0.9717828,0.0082707,1.4862657,1.0082251
2460161.93296502,0.9747961,0.0082716,1.4918006,1.0083801
2460161.93366517,0.9811527,0.0082725,1.4973656,1.0085361
2460161.93436682,0.988156,0.0082734,1.5029788,1.0086934
2460161.93506761,0.9691841,0.0082744,1.5088706,1.0088586
2460161.93576836,0.9891294,0.0082753,1.514592,1.009019
2460161.9364689,0.9841482,0.0082762,1.5204646,1.0091837
2460161.93716982,0.974045,0.0082772,1.5264406,1.0093513
2460161.93787122,0.9708209,0.0082782,1.5323997,1.0095184
2460161.93857123,0.9791012,0.0082792,1.5386176,1.0096929
2460161.93927231,0.9787563,0.0082802,1.5447857,1.009866
2460161.93997336,0.9880208,0.0082812,1.5509715,1.0100396
2460161.9406741,0.9676978,0.0082822,1.5572798,1.0102166
2460161.94137516,0.9707216,0.0082832,1.5637382,1.010398
2460161.94207592,0.9899047,0.0082843,1.5703836,1.0105846
2460161.9427764,0.9789231,0.0082853,1.5768359,1.0107658
2460161.94347692,1.0000664,0.0082864,1.5834603,1.0109519
2460161.94417709,0.9918938,0.0082875,1.5901961,1.0111411
2460161.94487763,0.9765551,0.0082886,1.5969673,1.0113314
2460161.94557849,0.9830333,0.0082898,1.6041099,1.0115321
2460161.94627996,0.9833038,0.0082909,1.6110547,1.0117274
2460161.94698021,0.9891843,0.008292,1.6180477,1.011924
2460161.94768129,0.9649101,0.0082932,1.6251708,1.0121243
2460161.94838253,0.9856949,0.0082943,1.6324405,1.0123288
2460161.94908278,0.9785466,0.0082956,1.6400624,1.0125432
2460161.94978426,0.9799269,0.0082968,1.6474576,1.0127513
2460161.95048484,0.9778049,0.008298,1.6549375,1.0129619
2460161.95118518,0.9761046,0.0082992,1.66254,1.0131759
2460161.95188541,0.9786079,0.0083004,1.6701885,1.0133913
2460161.95258628,0.9852575,0.0083017,1.6780191,1.0136118
2460161.95328665,0.9732441,0.0083031,1.6862962,1.013845
2460161.95398696,0.9768601,0.0083043,1.6942714,1.0140697
2460161.95468779,0.9978735,0.0083056,1.7023131,1.0142963
2460161.95538858,1.0025097,0.008307,1.7105317,1.014528
2460161.95608878,0.996509,0.0083083,1.7188473,1.0147625
2460161.95678949,0.994148,0.0083097,1.7275793,1.0150087
2460161.95749026,0.9986318,0.0083111,1.736267,1.0152538
2460161.95819275,1.0116545,0.0083125,1.7449039,1.0154975
2460161.95889389,0.996413,0.008314,1.7535652,1.0157419
2460161.95959448,1.0051786,0.0083154,1.7627539,1.0160013
2460161.96029553,0.9951422,0.0083169,1.7717999,1.0162568
2460161.96099665,0.999992,0.0083184,1.7809821,1.0165161
2460161.96169797,1.0035587,0.0083199,1.7902926,1.0167792
2460161.96239822,1.000021,0.0083214,1.7997124,1.0170453
2460161.96309873,1.0179692,0.008323,1.8094598,1.0173209
2460161.96379926,1.0163835,0.0083246,1.8191308,1.0175943
2460161.96520104,1.0013233,0.0083278,1.8390224,1.0181569
2460161.96590271,1.0244942,0.0083295,1.8490751,1.0184414
2460161.96660298,1.0232629,0.0083312,1.8595976,1.0187392
2460161.96800474,1.0330545,0.0083345,1.8803564,1.0193271
2460161.96870615,1.007504,0.0083363,1.8911286,1.0196323
2460161.96940701,1.0378877,0.0083381,1.9024857,1.0199541
2460161.97010794,1.0381814,0.0083399,1.9133957,1.0202634
2460161.97150891,1.0285657,0.0083436,1.9358072,1.020899
2460161.97361289,1.0410661,0.0083493,1.9712809,1.0219059
